Id,Restaurant_Name,Cuisines,Price_For_One,Location,Rating,Latitude,Longitude,Delivery_review_number,Urls
R498,Giani Ice Creams,Desserts,200,"Koramangala 5th Block, Bangalore",3.9,12.9342867723,77.6164796948,451.0,https://www.zomato.com/bangalore/giani-ice-creams-koramangala-5th-block-bangalore/order
R498,Giani Ice Creams,Shake,200,"Koramangala 5th Block, Bangalore",3.9,12.9342867723,77.6164796948,451.0,https://www.zomato.com/bangalore/giani-ice-creams-koramangala-5th-block-bangalore/order
R498,Giani Ice Creams,Beverages,200,"Koramangala 5th Block, Bangalore",3.9,12.9342867723,77.6164796948,451.0,https://www.zomato.com/bangalore/giani-ice-creams-koramangala-5th-block-bangalore/order
R499,Oh My Shawarma,Lebanese,200,"Koramangala 6th Block, Bangalore",4.0,12.9364810185,77.6250875741,595.0,https://www.zomato.com/bangalore/oh-my-shawarma-koramangala-6th-block-bangalore/order
R500,Karavali Family Restaurant,Mangalorean,200,"Brigade Road, Bangalore",4.0,12.9729775029,77.609281987,1218.0,https://www.zomato.com/bangalore/karavali-family-restaurant-brigade-road-bangalore/order
R500,Karavali Family Restaurant,Biryani,200,"Brigade Road, Bangalore",4.0,12.9729775029,77.609281987,1218.0,https://www.zomato.com/bangalore/karavali-family-restaurant-brigade-road-bangalore/order
R500,Karavali Family Restaurant,Chinese,200,"Brigade Road, Bangalore",4.0,12.9729775029,77.609281987,1218.0,https://www.zomato.com/bangalore/karavali-family-restaurant-brigade-road-bangalore/order
R500,Karavali Family Restaurant,South Indian,200,"Brigade Road, Bangalore",4.0,12.9729775029,77.609281987,1218.0,https://www.zomato.com/bangalore/karavali-family-restaurant-brigade-road-bangalore/order
R500,Karavali Family Restaurant,Mughlai,200,"Brigade Road, Bangalore",4.0,12.9729775029,77.609281987,1218.0,https://www.zomato.com/bangalore/karavali-family-restaurant-brigade-road-bangalore/order
R500,Karavali Family Restaurant,Seafood,200,"Brigade Road, Bangalore",4.0,12.9729775029,77.609281987,1218.0,https://www.zomato.com/bangalore/karavali-family-restaurant-brigade-road-bangalore/order
R500,Karavali Family Restaurant,North Indian,200,"Brigade Road, Bangalore",4.0,12.9729775029,77.609281987,1218.0,https://www.zomato.com/bangalore/karavali-family-restaurant-brigade-road-bangalore/order
R501,Taj Hotel,Chinese,200,"Shivajinagar, Bangalore",4.0,12.9853425126,77.6072015986,2024.0,https://www.zomato.com/bangalore/taj-hotel-shivajinagar/order
R501,Taj Hotel,South Indian,200,"Shivajinagar, Bangalore",4.0,12.9853425126,77.6072015986,2024.0,https://www.zomato.com/bangalore/taj-hotel-shivajinagar/order
R501,Taj Hotel,North Indian,200,"Shivajinagar, Bangalore",4.0,12.9853425126,77.6072015986,2024.0,https://www.zomato.com/bangalore/taj-hotel-shivajinagar/order
R501,Taj Hotel,Mughlai,200,"Shivajinagar, Bangalore",4.0,12.9853425126,77.6072015986,2024.0,https://www.zomato.com/bangalore/taj-hotel-shivajinagar/order
R502,Sheesh Kebab,Kebab,250,"Frazer Town, Bangalore",3.9,13.0003850647,77.6166138053,2181.0,https://www.zomato.com/bangalore/sheesh-kebab-frazer-town-bangalore/order
R502,Sheesh Kebab,Iranian,250,"Frazer Town, Bangalore",3.9,13.0003850647,77.6166138053,2181.0,https://www.zomato.com/bangalore/sheesh-kebab-frazer-town-bangalore/order
R502,Sheesh Kebab,Mughlai,250,"Frazer Town, Bangalore",3.9,13.0003850647,77.6166138053,2181.0,https://www.zomato.com/bangalore/sheesh-kebab-frazer-town-bangalore/order
R502,Sheesh Kebab,Biryani,250,"Frazer Town, Bangalore",3.9,13.0003850647,77.6166138053,2181.0,https://www.zomato.com/bangalore/sheesh-kebab-frazer-town-bangalore/order
R502,Sheesh Kebab,Rolls,250,"Frazer Town, Bangalore",3.9,13.0003850647,77.6166138053,2181.0,https://www.zomato.com/bangalore/sheesh-kebab-frazer-town-bangalore/order
R502,Sheesh Kebab,Desserts,250,"Frazer Town, Bangalore",3.9,13.0003850647,77.6166138053,2181.0,https://www.zomato.com/bangalore/sheesh-kebab-frazer-town-bangalore/order
R503,Church Street Social,North Indian,250,"Church Street, Bangalore",4.0,12.9754670858,77.6025556773,1362.0,https://www.zomato.com/ChurchStreetSocial/order
R503,Church Street Social,Chinese,250,"Church Street, Bangalore",4.0,12.9754670858,77.6025556773,1362.0,https://www.zomato.com/ChurchStreetSocial/order
R503,Church Street Social,Biryani,250,"Church Street, Bangalore",4.0,12.9754670858,77.6025556773,1362.0,https://www.zomato.com/ChurchStreetSocial/order
R503,Church Street Social,Pasta,250,"Church Street, Bangalore",4.0,12.9754670858,77.6025556773,1362.0,https://www.zomato.com/ChurchStreetSocial/order
R503,Church Street Social,Burger,250,"Church Street, Bangalore",4.0,12.9754670858,77.6025556773,1362.0,https://www.zomato.com/ChurchStreetSocial/order
R503,Church Street Social,Pizza,250,"Church Street, Bangalore",4.0,12.9754670858,77.6025556773,1362.0,https://www.zomato.com/ChurchStreetSocial/order
R503,Church Street Social,Kebab,250,"Church Street, Bangalore",4.0,12.9754670858,77.6025556773,1362.0,https://www.zomato.com/ChurchStreetSocial/order
R504,No Sugar Please!,Beverages,250,"Hosur Road, Bangalore",4.4,12.9313572683,77.60775581,1986.0,https://www.zomato.com/bangalore/no-sugar-please-hosur-road-bangalore/order
R504,No Sugar Please!,Juices,250,"Hosur Road, Bangalore",4.4,12.9313572683,77.60775581,1986.0,https://www.zomato.com/bangalore/no-sugar-please-hosur-road-bangalore/order
R504,No Sugar Please!,Healthy Food,250,"Hosur Road, Bangalore",4.4,12.9313572683,77.60775581,1986.0,https://www.zomato.com/bangalore/no-sugar-please-hosur-road-bangalore/order
R505,Art of Delight,Ice Cream,250,"Residency Road, Bangalore",4.3,12.9734280473,77.6092987508,1074.0,https://www.zomato.com/bangalore/art-of-delight-residency-road/order
R505,Art of Delight,Desserts,250,"Residency Road, Bangalore",4.3,12.9734280473,77.6092987508,1074.0,https://www.zomato.com/bangalore/art-of-delight-residency-road/order
R505,Art of Delight,Waffle,250,"Residency Road, Bangalore",4.3,12.9734280473,77.6092987508,1074.0,https://www.zomato.com/bangalore/art-of-delight-residency-road/order
R505,Art of Delight,Beverages,250,"Residency Road, Bangalore",4.3,12.9734280473,77.6092987508,1074.0,https://www.zomato.com/bangalore/art-of-delight-residency-road/order
R506,The Sip Shop,Fast Food,250,"City Market, Bangalore",3.8,12.9578493,77.5658143,1147.0,https://www.zomato.com/bangalore/the-sip-shop-city-market-bangalore/order
R506,The Sip Shop,Ice Cream,250,"City Market, Bangalore",3.8,12.9578493,77.5658143,1147.0,https://www.zomato.com/bangalore/the-sip-shop-city-market-bangalore/order
R506,The Sip Shop,Desserts,250,"City Market, Bangalore",3.8,12.9578493,77.5658143,1147.0,https://www.zomato.com/bangalore/the-sip-shop-city-market-bangalore/order
R506,The Sip Shop,Beverages,250,"City Market, Bangalore",3.8,12.9578493,77.5658143,1147.0,https://www.zomato.com/bangalore/the-sip-shop-city-market-bangalore/order
R506,The Sip Shop,Shake,250,"City Market, Bangalore",3.8,12.9578493,77.5658143,1147.0,https://www.zomato.com/bangalore/the-sip-shop-city-market-bangalore/order
R507,Say Cheese Cake,Bakery,250,"Koramangala 6th Block, Bangalore",4.1,12.9370959922,77.624687925,2588.0,https://www.zomato.com/bangalore/say-cheese-cake-koramangala-6th-block-bangalore/order
R507,Say Cheese Cake,Desserts,250,"Koramangala 6th Block, Bangalore",4.1,12.9370959922,77.624687925,2588.0,https://www.zomato.com/bangalore/say-cheese-cake-koramangala-6th-block-bangalore/order
R507,Say Cheese Cake,Shake,250,"Koramangala 6th Block, Bangalore",4.1,12.9370959922,77.624687925,2588.0,https://www.zomato.com/bangalore/say-cheese-cake-koramangala-6th-block-bangalore/order
R508,Karnataka State Co-Operative Fisheries Federation Mysore,Seafood,250,"Jayanagar, Bangalore",4.1,12.933177,77.580409,1130.0,https://www.zomato.com/bangalore/karnataka-state-co-operative-fisheries-federation-mysore-jayanagar-bangalore/order
R509,Mizo Kitchen,North Eastern,250,"Koramangala 5th Block, Bangalore",4.1,12.9332479705,77.6230159029,1208.0,https://www.zomato.com/bangalore/mizo-kitchen-koramangala-5th-block-bangalore/order
R509,Mizo Kitchen,Chinese,250,"Koramangala 5th Block, Bangalore",4.1,12.9332479705,77.6230159029,1208.0,https://www.zomato.com/bangalore/mizo-kitchen-koramangala-5th-block-bangalore/order
R510,The Chaat Cult,Street Food,250,"Basavanagudi, Bangalore",3.3,12.949113,77.574284,144.0,https://www.zomato.com/bangalore/the-chaat-cult-basavanagudi-bangalore/order
R510,The Chaat Cult,North Indian,250,"Basavanagudi, Bangalore",3.3,12.949113,77.574284,144.0,https://www.zomato.com/bangalore/the-chaat-cult-basavanagudi-bangalore/order
R510,The Chaat Cult,Desserts,250,"Basavanagudi, Bangalore",3.3,12.949113,77.574284,144.0,https://www.zomato.com/bangalore/the-chaat-cult-basavanagudi-bangalore/order
R511,Prezzed Juicery,Healthy Food,250,"Old Airport Road, Bangalore",4.5,12.960068,77.643631,254.0,https://www.zomato.com/bangalore/prezzed-juicery-airport-road-bangalore/order
R511,Prezzed Juicery,Juices,250,"Old Airport Road, Bangalore",4.5,12.960068,77.643631,254.0,https://www.zomato.com/bangalore/prezzed-juicery-airport-road-bangalore/order
R512,Hotel Navayuga,Andhra,250,"Majestic, Bangalore",4.3,12.9766550197,77.5756708905,3565.0,https://www.zomato.com/bangalore/hotel-navayuga-majestic/order
R512,Hotel Navayuga,Biryani,250,"Majestic, Bangalore",4.3,12.9766550197,77.5756708905,3565.0,https://www.zomato.com/bangalore/hotel-navayuga-majestic/order
R513,OOttupura,Kerala,250,"BTM, Bangalore",4.2,12.9267330586,77.6157896966,3267.0,https://www.zomato.com/bangalore/oottupura-btm-bangalore/order
R513,OOttupura,South Indian,250,"BTM, Bangalore",4.2,12.9267330586,77.6157896966,3267.0,https://www.zomato.com/bangalore/oottupura-btm-bangalore/order
R513,OOttupura,Seafood,250,"BTM, Bangalore",4.2,12.9267330586,77.6157896966,3267.0,https://www.zomato.com/bangalore/oottupura-btm-bangalore/order
R513,OOttupura,Chinese,250,"BTM, Bangalore",4.2,12.9267330586,77.6157896966,3267.0,https://www.zomato.com/bangalore/oottupura-btm-bangalore/order
R514,VFC Food Palace,North Indian,100,"RT Nagar, Bangalore",4.1,13.0325670841,77.6087559387,645.0,https://www.zomato.com/bangalore/vfc-food-palace-rt-nagar-bangalore/order
R514,VFC Food Palace,Chinese,100,"RT Nagar, Bangalore",4.1,13.0325670841,77.6087559387,645.0,https://www.zomato.com/bangalore/vfc-food-palace-rt-nagar-bangalore/order
R514,VFC Food Palace,Lebanese,100,"RT Nagar, Bangalore",4.1,13.0325670841,77.6087559387,645.0,https://www.zomato.com/bangalore/vfc-food-palace-rt-nagar-bangalore/order
R514,VFC Food Palace,Biryani,100,"RT Nagar, Bangalore",4.1,13.0325670841,77.6087559387,645.0,https://www.zomato.com/bangalore/vfc-food-palace-rt-nagar-bangalore/order
R514,VFC Food Palace,Fast Food,100,"RT Nagar, Bangalore",4.1,13.0325670841,77.6087559387,645.0,https://www.zomato.com/bangalore/vfc-food-palace-rt-nagar-bangalore/order
R514,VFC Food Palace,Sichuan,100,"RT Nagar, Bangalore",4.1,13.0325670841,77.6087559387,645.0,https://www.zomato.com/bangalore/vfc-food-palace-rt-nagar-bangalore/order
R515,The Pastry House,Bakery,100,"Wilson Garden, Bangalore",4.1,12.9479672477,77.5971131399,809.0,https://www.zomato.com/bangalore/the-pastry-house-wilson-garden-bangalore/order
R516,Mane Holige,Mithai,100,"Koramangala 6th Block, Bangalore",4.6,12.9370412,77.6247075,234.0,https://www.zomato.com/bangalore/mane-holige-1-koramangala-6th-block-bangalore/order
R517,Odia Khaiba,Odia,100,"Old Airport Road, Bangalore",3.8,12.9595392058,77.6459357142,1323.0,https://www.zomato.com/bangalore/odia-khaiba-airport-road-bangalore/order
R517,Odia Khaiba,North Indian,100,"Old Airport Road, Bangalore",3.8,12.9595392058,77.6459357142,1323.0,https://www.zomato.com/bangalore/odia-khaiba-airport-road-bangalore/order
R517,Odia Khaiba,Chinese,100,"Old Airport Road, Bangalore",3.8,12.9595392058,77.6459357142,1323.0,https://www.zomato.com/bangalore/odia-khaiba-airport-road-bangalore/order
R517,Odia Khaiba,Seafood,100,"Old Airport Road, Bangalore",3.8,12.9595392058,77.6459357142,1323.0,https://www.zomato.com/bangalore/odia-khaiba-airport-road-bangalore/order
R517,Odia Khaiba,Sichuan,100,"Old Airport Road, Bangalore",3.8,12.9595392058,77.6459357142,1323.0,https://www.zomato.com/bangalore/odia-khaiba-airport-road-bangalore/order
R518,Sabari Juice Junction,Beverages,100,"Jeevan Bhima Nagar, Bangalore",4.1,12.9686095641,77.6488110423,3997.0,https://www.zomato.com/bangalore/sabari-juice-junction-jeevan-bhima-nagar/order
R518,Sabari Juice Junction,Sandwich,100,"Jeevan Bhima Nagar, Bangalore",4.1,12.9686095641,77.6488110423,3997.0,https://www.zomato.com/bangalore/sabari-juice-junction-jeevan-bhima-nagar/order
R518,Sabari Juice Junction,Juices,100,"Jeevan Bhima Nagar, Bangalore",4.1,12.9686095641,77.6488110423,3997.0,https://www.zomato.com/bangalore/sabari-juice-junction-jeevan-bhima-nagar/order
R518,Sabari Juice Junction,Shake,100,"Jeevan Bhima Nagar, Bangalore",4.1,12.9686095641,77.6488110423,3997.0,https://www.zomato.com/bangalore/sabari-juice-junction-jeevan-bhima-nagar/order
R519,Awesome Foods,Biryani,100,"BTM, Bangalore",4.0,12.9208101154,77.6133485511,1582.0,https://www.zomato.com/bangalore/awesome-foods-btm-bangalore/order
R519,Awesome Foods,North Indian,100,"BTM, Bangalore",4.0,12.9208101154,77.6133485511,1582.0,https://www.zomato.com/bangalore/awesome-foods-btm-bangalore/order
R520,The Baklava Company,Mithai,100,"MG Road, Bangalore",4.0,12.9733238243,77.620180808,48.0,https://www.zomato.com/bangalore/the-baklava-company-mg-road-bangalore/order
R520,The Baklava Company,Desserts,100,"MG Road, Bangalore",4.0,12.9733238243,77.620180808,48.0,https://www.zomato.com/bangalore/the-baklava-company-mg-road-bangalore/order
R521,Ashirvaad Grand,South Indian,100,"BTM, Bangalore",4.1,12.9255507687,77.6087334752,3882.0,https://www.zomato.com/bangalore/ashirvaad-grand-btm/order
R521,Ashirvaad Grand,Beverages,100,"BTM, Bangalore",4.1,12.9255507687,77.6087334752,3882.0,https://www.zomato.com/bangalore/ashirvaad-grand-btm/order
R522,PVR Café,Fast Food,100,"Nexus, Koramangala, Bangalore",3.5,12.9342289341,77.6111783087,79.0,https://www.zomato.com/bangalore/pvr-café-koramangala-7th-block-bangalore/order
R522,PVR Café,Momos,100,"Nexus, Koramangala, Bangalore",3.5,12.9342289341,77.6111783087,79.0,https://www.zomato.com/bangalore/pvr-café-koramangala-7th-block-bangalore/order
R522,PVR Café,Beverages,100,"Nexus, Koramangala, Bangalore",3.5,12.9342289341,77.6111783087,79.0,https://www.zomato.com/bangalore/pvr-café-koramangala-7th-block-bangalore/order
R523,Savitha Family Restaurant,North Indian,100,"Koramangala 4th Block, Bangalore",3.7,12.9355464648,77.6285566762,21000.0,https://www.zomato.com/bangalore/savitha-family-restaurant-koramangala-4th-block/order
R523,Savitha Family Restaurant,Chinese,100,"Koramangala 4th Block, Bangalore",3.7,12.9355464648,77.6285566762,21000.0,https://www.zomato.com/bangalore/savitha-family-restaurant-koramangala-4th-block/order
R523,Savitha Family Restaurant,Seafood,100,"Koramangala 4th Block, Bangalore",3.7,12.9355464648,77.6285566762,21000.0,https://www.zomato.com/bangalore/savitha-family-restaurant-koramangala-4th-block/order
R523,Savitha Family Restaurant,Mughlai,100,"Koramangala 4th Block, Bangalore",3.7,12.9355464648,77.6285566762,21000.0,https://www.zomato.com/bangalore/savitha-family-restaurant-koramangala-4th-block/order
R523,Savitha Family Restaurant,Desserts,100,"Koramangala 4th Block, Bangalore",3.7,12.9355464648,77.6285566762,21000.0,https://www.zomato.com/bangalore/savitha-family-restaurant-koramangala-4th-block/order
R523,Savitha Family Restaurant,Beverages,100,"Koramangala 4th Block, Bangalore",3.7,12.9355464648,77.6285566762,21000.0,https://www.zomato.com/bangalore/savitha-family-restaurant-koramangala-4th-block/order
R523,Savitha Family Restaurant,Sichuan,100,"Koramangala 4th Block, Bangalore",3.7,12.9355464648,77.6285566762,21000.0,https://www.zomato.com/bangalore/savitha-family-restaurant-koramangala-4th-block/order
R524,Hatti Kaapi,Beverages,100,"Basavanagudi, Bangalore",3.6,12.9476643489,77.579766959,889.0,https://www.zomato.com/bangalore/hatti-kaapi-basavanagudi-bangalore/order
R524,Hatti Kaapi,Fast Food,100,"Basavanagudi, Bangalore",3.6,12.9476643489,77.579766959,889.0,https://www.zomato.com/bangalore/hatti-kaapi-basavanagudi-bangalore/order
R524,Hatti Kaapi,Coffee,100,"Basavanagudi, Bangalore",3.6,12.9476643489,77.579766959,889.0,https://www.zomato.com/bangalore/hatti-kaapi-basavanagudi-bangalore/order
R525,Big Chicken,Burger,100,"Kammanahalli, Bangalore",4.2,13.0198088,77.636773,2697.0,https://www.zomato.com/bangalore/big-chicken-kammanahalli/order
R525,Big Chicken,Sandwich,100,"Kammanahalli, Bangalore",4.2,13.0198088,77.636773,2697.0,https://www.zomato.com/bangalore/big-chicken-kammanahalli/order
R525,Big Chicken,Rolls,100,"Kammanahalli, Bangalore",4.2,13.0198088,77.636773,2697.0,https://www.zomato.com/bangalore/big-chicken-kammanahalli/order
R525,Big Chicken,Wraps,100,"Kammanahalli, Bangalore",4.2,13.0198088,77.636773,2697.0,https://www.zomato.com/bangalore/big-chicken-kammanahalli/order
R525,Big Chicken,Beverages,100,"Kammanahalli, Bangalore",4.2,13.0198088,77.636773,2697.0,https://www.zomato.com/bangalore/big-chicken-kammanahalli/order
R525,Big Chicken,Shake,100,"Kammanahalli, Bangalore",4.2,13.0198088,77.636773,2697.0,https://www.zomato.com/bangalore/big-chicken-kammanahalli/order
R526,Sarangi,North Indian,100,"Rajajinagar, Bangalore",3.4,13.0043889,77.5493712,51.0,https://www.zomato.com/bangalore/sarangi-rajajinagar-bangalore/order
R526,Sarangi,South Indian,100,"Rajajinagar, Bangalore",3.4,13.0043889,77.5493712,51.0,https://www.zomato.com/bangalore/sarangi-rajajinagar-bangalore/order
R526,Sarangi,Chinese,100,"Rajajinagar, Bangalore",3.4,13.0043889,77.5493712,51.0,https://www.zomato.com/bangalore/sarangi-rajajinagar-bangalore/order
R526,Sarangi,Biryani,100,"Rajajinagar, Bangalore",3.4,13.0043889,77.5493712,51.0,https://www.zomato.com/bangalore/sarangi-rajajinagar-bangalore/order
R527,Starboy Pizza & Shakes,Pizza,100,"Koramangala 7th Block, Bangalore",3.2,12.93634378,77.615929,59.0,https://www.zomato.com/bangalore/starboy-pizza-shakes-koramangala-7th-block-bangalore/order
R527,Starboy Pizza & Shakes,Italian,100,"Koramangala 7th Block, Bangalore",3.2,12.93634378,77.615929,59.0,https://www.zomato.com/bangalore/starboy-pizza-shakes-koramangala-7th-block-bangalore/order
R527,Starboy Pizza & Shakes,Desserts,100,"Koramangala 7th Block, Bangalore",3.2,12.93634378,77.615929,59.0,https://www.zomato.com/bangalore/starboy-pizza-shakes-koramangala-7th-block-bangalore/order
R527,Starboy Pizza & Shakes,Beverages,100,"Koramangala 7th Block, Bangalore",3.2,12.93634378,77.615929,59.0,https://www.zomato.com/bangalore/starboy-pizza-shakes-koramangala-7th-block-bangalore/order
R528,Mini Samrat Chalukya,South Indian,100,"Vasanth Nagar, Bangalore",4.1,12.9929568465,77.5954471529,1579.0,https://www.zomato.com/bangalore/mini-samrat-chalukya-vasanth-nagar-bangalore/order
R528,Mini Samrat Chalukya,North Indian,100,"Vasanth Nagar, Bangalore",4.1,12.9929568465,77.5954471529,1579.0,https://www.zomato.com/bangalore/mini-samrat-chalukya-vasanth-nagar-bangalore/order
R528,Mini Samrat Chalukya,Chinese,100,"Vasanth Nagar, Bangalore",4.1,12.9929568465,77.5954471529,1579.0,https://www.zomato.com/bangalore/mini-samrat-chalukya-vasanth-nagar-bangalore/order
R529,S M V Snacks Corner,Fast Food,100,"Basavanagudi, Bangalore",4.1,12.9490099091,77.5743834302,432.0,https://www.zomato.com/bangalore/s-m-v-snacks-corner-basavanagudi/order
R529,S M V Snacks Corner,Street Food,100,"Basavanagudi, Bangalore",4.1,12.9490099091,77.5743834302,432.0,https://www.zomato.com/bangalore/s-m-v-snacks-corner-basavanagudi/order
R529,S M V Snacks Corner,Ice Cream,100,"Basavanagudi, Bangalore",4.1,12.9490099091,77.5743834302,432.0,https://www.zomato.com/bangalore/s-m-v-snacks-corner-basavanagudi/order
R529,S M V Snacks Corner,Desserts,100,"Basavanagudi, Bangalore",4.1,12.9490099091,77.5743834302,432.0,https://www.zomato.com/bangalore/s-m-v-snacks-corner-basavanagudi/order
R529,S M V Snacks Corner,Sichuan,100,"Basavanagudi, Bangalore",4.1,12.9490099091,77.5743834302,432.0,https://www.zomato.com/bangalore/s-m-v-snacks-corner-basavanagudi/order
R530,Just Bake - Cakes & Confectioners,Bakery,100,"BTM, Bangalore",3.3,12.9240639119,77.6148224249,697.0,https://www.zomato.com/bangalore/just-bake-cakes-confectioners-btm-bangalore/order
R530,Just Bake - Cakes & Confectioners,Desserts,100,"BTM, Bangalore",3.3,12.9240639119,77.6148224249,697.0,https://www.zomato.com/bangalore/just-bake-cakes-confectioners-btm-bangalore/order
R532,The Brooklyn Creamery - Healthy Ice Cream,Ice Cream,100,"Langford Town, Bangalore",4.1,12.9618504,77.5940594,0.0,https://www.zomato.com/bangalore/the-brooklyn-creamery-healthy-ice-cream-langford-town-bangalore/order
R532,The Brooklyn Creamery - Healthy Ice Cream,Desserts,100,"Langford Town, Bangalore",4.1,12.9618504,77.5940594,0.0,https://www.zomato.com/bangalore/the-brooklyn-creamery-healthy-ice-cream-langford-town-bangalore/order
R533,Sree Spicy Hub,Andhra,100,"Jeevan Bhima Nagar, Bangalore",3.7,12.9677378622,77.6530764252,15900.0,https://www.zomato.com/bangalore/sree-spicy-hub-jeevan-bhima-nagar/order
R533,Sree Spicy Hub,Biryani,100,"Jeevan Bhima Nagar, Bangalore",3.7,12.9677378622,77.6530764252,15900.0,https://www.zomato.com/bangalore/sree-spicy-hub-jeevan-bhima-nagar/order
R533,Sree Spicy Hub,South Indian,100,"Jeevan Bhima Nagar, Bangalore",3.7,12.9677378622,77.6530764252,15900.0,https://www.zomato.com/bangalore/sree-spicy-hub-jeevan-bhima-nagar/order
R533,Sree Spicy Hub,North Indian,100,"Jeevan Bhima Nagar, Bangalore",3.7,12.9677378622,77.6530764252,15900.0,https://www.zomato.com/bangalore/sree-spicy-hub-jeevan-bhima-nagar/order
R533,Sree Spicy Hub,Chinese,100,"Jeevan Bhima Nagar, Bangalore",3.7,12.9677378622,77.6530764252,15900.0,https://www.zomato.com/bangalore/sree-spicy-hub-jeevan-bhima-nagar/order
R534,AL Bain Restaurant,North Indian,100,"Kammanahalli, Bangalore",3.6,13.0152663136,77.6392925531,1759.0,https://www.zomato.com/bangalore/al-bain-restaurant-kammanahalli-bangalore/order
R534,AL Bain Restaurant,Arabian,100,"Kammanahalli, Bangalore",3.6,13.0152663136,77.6392925531,1759.0,https://www.zomato.com/bangalore/al-bain-restaurant-kammanahalli-bangalore/order
R534,AL Bain Restaurant,Chinese,100,"Kammanahalli, Bangalore",3.6,13.0152663136,77.6392925531,1759.0,https://www.zomato.com/bangalore/al-bain-restaurant-kammanahalli-bangalore/order
R534,AL Bain Restaurant,Lebanese,100,"Kammanahalli, Bangalore",3.6,13.0152663136,77.6392925531,1759.0,https://www.zomato.com/bangalore/al-bain-restaurant-kammanahalli-bangalore/order
R534,AL Bain Restaurant,Desserts,100,"Kammanahalli, Bangalore",3.6,13.0152663136,77.6392925531,1759.0,https://www.zomato.com/bangalore/al-bain-restaurant-kammanahalli-bangalore/order
R534,AL Bain Restaurant,Beverages,100,"Kammanahalli, Bangalore",3.6,13.0152663136,77.6392925531,1759.0,https://www.zomato.com/bangalore/al-bain-restaurant-kammanahalli-bangalore/order
R535,Chai Days,Beverages,100,"Koramangala 5th Block, Bangalore",4.3,12.934646545,77.6160760224,1180.0,https://www.zomato.com/bangalore/chai-days-koramangala-5th-block-bangalore/order
R535,Chai Days,Fast Food,100,"Koramangala 5th Block, Bangalore",4.3,12.934646545,77.6160760224,1180.0,https://www.zomato.com/bangalore/chai-days-koramangala-5th-block-bangalore/order
R535,Chai Days,Street Food,100,"Koramangala 5th Block, Bangalore",4.3,12.934646545,77.6160760224,1180.0,https://www.zomato.com/bangalore/chai-days-koramangala-5th-block-bangalore/order
R535,Chai Days,Tea,100,"Koramangala 5th Block, Bangalore",4.3,12.934646545,77.6160760224,1180.0,https://www.zomato.com/bangalore/chai-days-koramangala-5th-block-bangalore/order
R536,Bathinda Junction,North Indian,100,"Koramangala 7th Block, Bangalore",4.0,12.9353669,77.6140422,12500.0,https://www.zomato.com/bangalore/bathinda-junction-koramangala-7th-block-bangalore/order
R536,Bathinda Junction,Chinese,100,"Koramangala 7th Block, Bangalore",4.0,12.9353669,77.6140422,12500.0,https://www.zomato.com/bangalore/bathinda-junction-koramangala-7th-block-bangalore/order
R536,Bathinda Junction,Mughlai,100,"Koramangala 7th Block, Bangalore",4.0,12.9353669,77.6140422,12500.0,https://www.zomato.com/bangalore/bathinda-junction-koramangala-7th-block-bangalore/order
R536,Bathinda Junction,Desserts,100,"Koramangala 7th Block, Bangalore",4.0,12.9353669,77.6140422,12500.0,https://www.zomato.com/bangalore/bathinda-junction-koramangala-7th-block-bangalore/order
R536,Bathinda Junction,Beverages,100,"Koramangala 7th Block, Bangalore",4.0,12.9353669,77.6140422,12500.0,https://www.zomato.com/bangalore/bathinda-junction-koramangala-7th-block-bangalore/order
R537,Pai Vihar,South Indian,100,"City Market, Bangalore",4.1,12.9658467682,77.5859772787,1380.0,https://www.zomato.com/bangalore/pai-vihar-city-market/order
R537,Pai Vihar,Street Food,100,"City Market, Bangalore",4.1,12.9658467682,77.5859772787,1380.0,https://www.zomato.com/bangalore/pai-vihar-city-market/order
R537,Pai Vihar,Chinese,100,"City Market, Bangalore",4.1,12.9658467682,77.5859772787,1380.0,https://www.zomato.com/bangalore/pai-vihar-city-market/order
R537,Pai Vihar,North Indian,100,"City Market, Bangalore",4.1,12.9658467682,77.5859772787,1380.0,https://www.zomato.com/bangalore/pai-vihar-city-market/order
R537,Pai Vihar,Biryani,100,"City Market, Bangalore",4.1,12.9658467682,77.5859772787,1380.0,https://www.zomato.com/bangalore/pai-vihar-city-market/order
R537,Pai Vihar,Fast Food,100,"City Market, Bangalore",4.1,12.9658467682,77.5859772787,1380.0,https://www.zomato.com/bangalore/pai-vihar-city-market/order
R537,Pai Vihar,Desserts,100,"City Market, Bangalore",4.1,12.9658467682,77.5859772787,1380.0,https://www.zomato.com/bangalore/pai-vihar-city-market/order
R537,Pai Vihar,Beverages,100,"City Market, Bangalore",4.1,12.9658467682,77.5859772787,1380.0,https://www.zomato.com/bangalore/pai-vihar-city-market/order
R538,Venus Biryani,Biryani,200,"Domlur, Bangalore",3.9,12.9652808748,77.6351917908,9729.0,https://www.zomato.com/bangalore/venus-biryani-domlur/order
R538,Venus Biryani,Chettinad,200,"Domlur, Bangalore",3.9,12.9652808748,77.6351917908,9729.0,https://www.zomato.com/bangalore/venus-biryani-domlur/order
R539,Temperature Juice Bar,Beverages,200,"BTM, Bangalore",4.0,12.910694,77.609972,3850.0,https://www.zomato.com/bangalore/temperature-juice-bar-btm-bangalore/order
